ticket_id,created_date,created_datetime,store_location,device_category,issue_type,priority,resolution_minutes,repeat_visit_needed,kb_article_existed
TCK-12019,2026-03-25,2026-03-25 18:34,Castle Hill,Network Equipment,Wifi / network drop out,Low,35,False,False
TCK-14650,2026-03-25,2026-03-25 19:03,Bondi Junction,Register / POS,Register freezing / crashing,Medium,50,False,False
TCK-14173,2026-03-25,2026-03-25 19:06,Bondi Junction,Network Equipment,Printer connectivity issue,Low,19,True,False
TCK-10140,2026-03-25,2026-03-25 19:47,Liverpool,Network Equipment,Printer connectivity issue,Medium,49,True,False
TCK-12878,2026-03-25,2026-03-25 20:25,Chatswood,Desktop,Slow computer / performance issue,High,37,True,True
TCK-14379,2026-03-26,2026-03-26 08:08,Bondi Junction,Register / POS,Payment terminal error,Medium,27,False,True
TCK-13091,2026-03-26,2026-03-26 09:17,Liverpool,Laptop,Software install / update request,High,16,False,True
TCK-11205,2026-03-26,2026-03-26 09:18,Bondi Junction,Desktop,Email / account access issue,Medium,14,True,True
TCK-10713,2026-03-26,2026-03-26 09:40,Bondi Junction,Network Equipment,Wifi / network drop out,Low,34,False,False
TCK-12374,2026-03-26,2026-03-26 09:55,Castle Hill,Desktop,Screen / hardware fault,Medium,35,False,True
TCK-10237,2026-03-26,2026-03-26 10:12,Liverpool,Desktop,Slow computer / performance issue,Low,39,False,True
TCK-11184,2026-03-26,2026-03-26 11:03,Bondi Junction,Desktop,Slow computer / performance issue,Medium,37,True,True
TCK-14754,2026-03-26,2026-03-26 11:07,Bondi Junction,Laptop,Software install / update request,Low,29,False,True
TCK-12298,2026-03-26,2026-03-26 11:19,Parramatta,Laptop,Software install / update request,Medium,13,False,True
TCK-10055,2026-03-26,2026-03-26 11:45,Liverpool,Laptop,Software install / update request,Medium,22,False,True
TCK-10271,2026-03-26,2026-03-26 12:44,Chatswood,Register / POS,Barcode scanner not working,Medium,19,False,True
TCK-10376,2026-03-26,2026-03-26 13:13,Castle Hill,Register / POS,Payment terminal error,Medium,19,True,True
TCK-14824,2026-03-26,2026-03-26 13:26,Castle Hill,Laptop,New starter device setup,Medium,58,True,True
TCK-10936,2026-03-26,2026-03-26 13:55,Liverpool,Network Equipment,Wifi / network drop out,High,28,True,False
TCK-11697,2026-03-26,2026-03-26 14:22,Castle Hill,Desktop,Slow computer / performance issue,Low,41,False,True
TCK-11286,2026-03-26,2026-03-26 15:21,Parramatta,Desktop,Screen / hardware fault,Low,36,False,True
TCK-10228,2026-03-26,2026-03-26 15:41,Parramatta,Laptop,Software install / update request,High,14,True,True
TCK-11302,2026-03-26,2026-03-26 15:51,Chatswood,Laptop,Software install / update request,Low,16,False,True
TCK-11689,2026-03-26,2026-03-26 17:09,Chatswood,Network Equipment,Printer connectivity issue,High,57,True,False
TCK-14199,2026-03-26,2026-03-26 17:15,Chatswood,Network Equipment,Wifi / network drop out,Medium,50,True,False
TCK-10261,2026-03-26,2026-03-26 17:30,Chatswood,Desktop,Password reset / login issue,High,9,True,True
TCK-12382,2026-03-26,2026-03-26 18:13,Castle Hill,Laptop,Software install / update request,Low,25,False,True
TCK-14317,2026-03-26,2026-03-26 18:54,Parramatta,Desktop,Screen / hardware fault,Medium,23,True,True
TCK-10670,2026-03-26,2026-03-26 19:31,Parramatta,Register / POS,Barcode scanner not working,Low,15,False,True
TCK-14368,2026-03-26,2026-03-26 19:31,Chatswood,Desktop,Password reset / login issue,Medium,7,False,True
TCK-11314,2026-03-26,2026-03-26 19:39,Liverpool,Register / POS,Register freezing / crashing,Medium,51,True,False
TCK-14983,2026-03-26,2026-03-26 20:06,Chatswood,Register / POS,Register freezing / crashing,Medium,17,False,False
TCK-11525,2026-03-26,2026-03-26 20:20,Parramatta,Desktop,Screen / hardware fault,Low,44,True,True
TCK-12088,2026-03-26,2026-03-26 20:30,Chatswood,Network Equipment,Wifi / network drop out,High,38,True,False
TCK-12435,2026-03-26,2026-03-26 20:42,Castle Hill,Mobile Device,Mobile device setup,Low,20,False,True
TCK-12300,2026-03-26,2026-03-26 20:50,Chatswood,Desktop,Screen / hardware fault,Medium,57,True,True
TCK-12133,2026-03-27,2026-03-27 08:38,Liverpool,Desktop,Slow computer / performance issue,Low,42,False,True
TCK-12449,2026-03-27,2026-03-27 08:48,Chatswood,Network Equipment,Printer connectivity issue,Low,21,False,False
TCK-13597,2026-03-27,2026-03-27 09:04,Parramatta,Network Equipment,Printer connectivity issue,Medium,35,False,False
TCK-12271,2026-03-27,2026-03-27 09:23,Chatswood,Network Equipment,Printer connectivity issue,Medium,28,True,False
TCK-14038,2026-03-27,2026-03-27 09:34,Parramatta,Register / POS,Barcode scanner not working,Low,16,False,True
TCK-12130,2026-03-27,2026-03-27 10:13,Chatswood,Network Equipment,Wifi / network drop out,Medium,47,True,False
TCK-14897,2026-03-27,2026-03-27 10:35,Chatswood,Register / POS,Barcode scanner not working,Medium,9,True,True
TCK-12733,2026-03-27,2026-03-27 10:41,Castle Hill,Register / POS,Payment terminal error,Low,26,False,True
TCK-10710,2026-03-27,2026-03-27 11:03,Bondi Junction,Desktop,Email / account access issue,Medium,18,True,True
TCK-11976,2026-03-27,2026-03-27 11:11,Liverpool,Laptop,Software install / update request,Medium,23,False,True
TCK-14735,2026-03-27,2026-03-27 11:24,Castle Hill,Mobile Device,Mobile device setup,Medium,15,False,True
TCK-13883,2026-03-27,2026-03-27 11:28,Castle Hill,Laptop,New starter device setup,Low,31,False,True
TCK-10860,2026-03-27,2026-03-27 11:30,Liverpool,Network Equipment,Printer connectivity issue,Low,25,True,False
TCK-13277,2026-03-27,2026-03-27 11:47,Castle Hill,Laptop,New starter device setup,High,19,False,True
TCK-13627,2026-03-27,2026-03-27 12:31,Parramatta,Desktop,Screen / hardware fault,High,43,False,True
TCK-13325,2026-03-27,2026-03-27 12:40,Liverpool,Desktop,Password reset / login issue,Low,10,True,True
TCK-11259,2026-03-27,2026-03-27 13:19,Parramatta,Register / POS,Payment terminal error,Medium,25,False,True
TCK-10951,2026-03-27,2026-03-27 13:29,Bondi Junction,Register / POS,Payment terminal error,Medium,24,False,True
TCK-13688,2026-03-27,2026-03-27 13:32,Chatswood,Laptop,New starter device setup,Medium,42,True,True
TCK-12805,2026-03-27,2026-03-27 13:54,Liverpool,Register / POS,Barcode scanner not working,Medium,15,False,True
TCK-14975,2026-03-27,2026-03-27 14:05,Parramatta,Register / POS,Payment terminal error,High,16,False,True
TCK-12480,2026-03-27,2026-03-27 14:43,Bondi Junction,Desktop,Password reset / login issue,Low,7,False,True
TCK-15076,2026-03-27,2026-03-27 15:21,Castle Hill,Register / POS,Register freezing / crashing,High,34,False,False
TCK-14492,2026-03-27,2026-03-27 16:10,Parramatta,Network Equipment,Wifi / network drop out,Low,29,True,False
TCK-15073,2026-03-27,2026-03-27 16:59,Liverpool,Laptop,New starter device setup,Medium,27,False,True
TCK-12334,2026-03-27,2026-03-27 17:06,Chatswood,Register / POS,Register freezing / crashing,High,39,True,False
TCK-11974,2026-03-27,2026-03-27 17:27,Parramatta,Laptop,New starter device setup,Low,35,False,True
TCK-11376,2026-03-27,2026-03-27 18:03,Bondi Junction,Register / POS,Payment terminal error,Medium,16,False,True
TCK-10862,2026-03-27,2026-03-27 18:31,Bondi Junction,Mobile Device,Mobile device setup,Medium,15,False,True
TCK-11858,2026-03-27,2026-03-27 18:58,Bondi Junction,Network Equipment,Printer connectivity issue,Low,55,True,False
TCK-10916,2026-03-27,2026-03-27 18:59,Liverpool,Network Equipment,Wifi / network drop out,Low,34,False,False
TCK-12804,2026-03-27,2026-03-27 19:29,Chatswood,Network Equipment,Printer connectivity issue,Medium,38,True,False
TCK-14210,2026-03-27,2026-03-27 20:03,Parramatta,Desktop,Slow computer / performance issue,High,42,True,True
TCK-14985,2026-03-27,2026-03-27 20:12,Parramatta,Desktop,Password reset / login issue,High,11,False,True
TCK-13119,2026-03-27,2026-03-27 20:42,Chatswood,Register / POS,Barcode scanner not working,Medium,10,False,True
TCK-12741,2026-03-28,2026-03-28 08:07,Parramatta,Register / POS,Register freezing / crashing,Low,34,False,False
TCK-12911,2026-03-28,2026-03-28 08:15,Chatswood,Desktop,Slow computer / performance issue,Medium,30,True,True
TCK-13006,2026-03-28,2026-03-28 08:41,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,31,True,False
TCK-12934,2026-03-28,2026-03-28 08:53,Chatswood,Network Equipment,Printer connectivity issue,Medium,37,True,False
TCK-13192,2026-03-28,2026-03-28 09:25,Liverpool,Register / POS,Payment terminal error,Medium,35,False,True
TCK-14100,2026-03-28,2026-03-28 09:36,Liverpool,Register / POS,Payment terminal error,High,22,False,True
TCK-12205,2026-03-28,2026-03-28 10:31,Castle Hill,Network Equipment,Wifi / network drop out,High,41,True,False
TCK-12561,2026-03-28,2026-03-28 11:54,Castle Hill,Network Equipment,Printer connectivity issue,Medium,20,False,False
TCK-14152,2026-03-28,2026-03-28 11:58,Chatswood,Laptop,Software install / update request,High,17,False,True
TCK-13742,2026-03-28,2026-03-28 13:37,Parramatta,Desktop,Email / account access issue,Low,21,False,True
TCK-10973,2026-03-28,2026-03-28 13:52,Castle Hill,Register / POS,Register freezing / crashing,Medium,37,True,False
TCK-11097,2026-03-28,2026-03-28 13:58,Bondi Junction,Network Equipment,Printer connectivity issue,High,44,True,False
TCK-14779,2026-03-28,2026-03-28 14:21,Bondi Junction,Register / POS,Payment terminal error,Medium,33,False,True
TCK-13456,2026-03-28,2026-03-28 14:22,Parramatta,Network Equipment,Printer connectivity issue,Low,45,False,False
TCK-13653,2026-03-28,2026-03-28 14:23,Liverpool,Register / POS,Payment terminal error,Medium,20,True,True
TCK-10160,2026-03-28,2026-03-28 14:31,Parramatta,Desktop,Screen / hardware fault,Low,34,False,True
TCK-10546,2026-03-28,2026-03-28 15:40,Chatswood,Network Equipment,Wifi / network drop out,Low,29,True,False
TCK-15152,2026-03-28,2026-03-28 16:03,Liverpool,Laptop,New starter device setup,Low,33,False,True
TCK-11642,2026-03-28,2026-03-28 16:11,Parramatta,Register / POS,Register freezing / crashing,Medium,43,True,False
TCK-11515,2026-03-28,2026-03-28 16:27,Castle Hill,Network Equipment,Printer connectivity issue,Medium,24,True,False
TCK-11142,2026-03-28,2026-03-28 16:46,Chatswood,Network Equipment,Printer connectivity issue,Medium,46,True,False
TCK-13467,2026-03-28,2026-03-28 16:49,Chatswood,Register / POS,Register freezing / crashing,Low,26,True,False
TCK-12910,2026-03-28,2026-03-28 17:06,Parramatta,Desktop,Password reset / login issue,High,9,True,True
TCK-12318,2026-03-28,2026-03-28 17:11,Bondi Junction,Register / POS,Barcode scanner not working,Low,17,True,True
TCK-11187,2026-03-28,2026-03-28 18:06,Chatswood,Register / POS,Register freezing / crashing,High,32,False,False
TCK-10805,2026-03-28,2026-03-28 18:27,Liverpool,Laptop,New starter device setup,Medium,52,False,True
TCK-14818,2026-03-28,2026-03-28 18:38,Bondi Junction,Desktop,Screen / hardware fault,Medium,69,False,True
TCK-13010,2026-03-28,2026-03-28 18:41,Castle Hill,Register / POS,Register freezing / crashing,Low,57,False,False
TCK-11538,2026-03-28,2026-03-28 18:45,Liverpool,Network Equipment,Wifi / network drop out,Low,43,True,False
TCK-13364,2026-03-28,2026-03-28 19:09,Castle Hill,Desktop,Slow computer / performance issue,Medium,34,True,True
TCK-14079,2026-03-28,2026-03-28 19:16,Castle Hill,Desktop,Slow computer / performance issue,Medium,35,False,True
TCK-12736,2026-03-28,2026-03-28 19:31,Liverpool,Desktop,Password reset / login issue,Medium,10,True,True
TCK-14675,2026-03-28,2026-03-28 20:28,Castle Hill,Register / POS,Payment terminal error,Low,28,False,True
TCK-11012,2026-03-29,2026-03-29 08:10,Parramatta,Mobile Device,Mobile device setup,High,14,False,True
TCK-14872,2026-03-29,2026-03-29 08:19,Chatswood,Desktop,Password reset / login issue,Medium,5,False,True
TCK-15027,2026-03-29,2026-03-29 09:06,Chatswood,Desktop,Email / account access issue,Medium,12,True,True
TCK-13356,2026-03-29,2026-03-29 09:15,Parramatta,Desktop,Password reset / login issue,Medium,15,True,True
TCK-12429,2026-03-29,2026-03-29 09:20,Bondi Junction,Network Equipment,Printer connectivity issue,Low,42,True,False
TCK-14911,2026-03-29,2026-03-29 09:37,Bondi Junction,Desktop,Password reset / login issue,High,10,False,True
TCK-12464,2026-03-29,2026-03-29 10:03,Bondi Junction,Register / POS,Barcode scanner not working,Medium,11,False,True
TCK-10815,2026-03-29,2026-03-29 10:05,Castle Hill,Mobile Device,Mobile device setup,High,22,False,True
TCK-10945,2026-03-29,2026-03-29 10:15,Parramatta,Network Equipment,Printer connectivity issue,Medium,48,True,False
TCK-13907,2026-03-29,2026-03-29 10:46,Chatswood,Desktop,Password reset / login issue,High,7,False,True
TCK-13705,2026-03-29,2026-03-29 11:33,Castle Hill,Register / POS,Register freezing / crashing,Low,38,True,False
TCK-12194,2026-03-29,2026-03-29 11:48,Liverpool,Desktop,Password reset / login issue,High,11,False,True
TCK-14582,2026-03-29,2026-03-29 11:50,Bondi Junction,Network Equipment,Wifi / network drop out,Low,22,False,False
TCK-10344,2026-03-29,2026-03-29 12:01,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,46,True,False
TCK-10225,2026-03-29,2026-03-29 12:35,Liverpool,Register / POS,Payment terminal error,Low,22,False,True
TCK-15044,2026-03-29,2026-03-29 14:00,Parramatta,Register / POS,Payment terminal error,Low,15,True,True
TCK-14522,2026-03-29,2026-03-29 14:26,Chatswood,Desktop,Password reset / login issue,Medium,11,True,True
TCK-12630,2026-03-29,2026-03-29 14:28,Parramatta,Desktop,Password reset / login issue,Medium,10,True,True
TCK-13796,2026-03-29,2026-03-29 14:35,Chatswood,Desktop,Slow computer / performance issue,Medium,61,False,True
TCK-10263,2026-03-29,2026-03-29 15:04,Bondi Junction,Register / POS,Barcode scanner not working,Low,23,True,True
TCK-12567,2026-03-29,2026-03-29 15:31,Parramatta,Desktop,Slow computer / performance issue,High,51,False,True
TCK-13431,2026-03-29,2026-03-29 16:00,Parramatta,Desktop,Password reset / login issue,Medium,12,True,True
TCK-13103,2026-03-29,2026-03-29 16:25,Parramatta,Register / POS,Payment terminal error,High,22,False,True
TCK-11718,2026-03-29,2026-03-29 17:16,Liverpool,Desktop,Slow computer / performance issue,Medium,42,True,True
TCK-11118,2026-03-29,2026-03-29 17:25,Castle Hill,Register / POS,Register freezing / crashing,High,28,True,False
TCK-11174,2026-03-29,2026-03-29 17:37,Castle Hill,Desktop,Screen / hardware fault,High,41,True,True
TCK-13401,2026-03-29,2026-03-29 18:06,Parramatta,Network Equipment,Wifi / network drop out,Medium,19,True,False
TCK-14560,2026-03-29,2026-03-29 18:35,Liverpool,Network Equipment,Printer connectivity issue,Low,16,False,False
TCK-13096,2026-03-29,2026-03-29 19:03,Parramatta,Network Equipment,Printer connectivity issue,Medium,28,True,False
TCK-11630,2026-03-29,2026-03-29 19:05,Bondi Junction,Network Equipment,Wifi / network drop out,Medium,31,False,False
TCK-13441,2026-03-29,2026-03-29 19:30,Parramatta,Network Equipment,Printer connectivity issue,High,33,False,False
TCK-13240,2026-03-29,2026-03-29 19:32,Castle Hill,Laptop,New starter device setup,Low,48,True,True
TCK-14380,2026-03-29,2026-03-29 19:47,Castle Hill,Register / POS,Register freezing / crashing,Medium,36,True,False
TCK-14805,2026-03-29,2026-03-29 20:04,Castle Hill,Desktop,Slow computer / performance issue,Low,32,False,True
TCK-10968,2026-03-29,2026-03-29 20:14,Bondi Junction,Register / POS,Register freezing / crashing,Low,40,True,False
TCK-11598,2026-03-29,2026-03-29 20:23,Chatswood,Desktop,Password reset / login issue,Medium,11,False,True
TCK-10875,2026-03-29,2026-03-29 20:34,Bondi Junction,Desktop,Slow computer / performance issue,Medium,5,False,True
TCK-13932,2026-03-30,2026-03-30 09:28,Castle Hill,Network Equipment,Wifi / network drop out,Low,30,True,False
TCK-15134,2026-03-30,2026-03-30 09:38,Parramatta,Desktop,Screen / hardware fault,Low,46,False,True
TCK-11555,2026-03-30,2026-03-30 09:58,Castle Hill,Register / POS,Register freezing / crashing,Medium,37,True,False
TCK-10662,2026-03-30,2026-03-30 10:33,Castle Hill,Desktop,Slow computer / performance issue,Low,57,True,True
TCK-11108,2026-03-30,2026-03-30 10:49,Liverpool,Desktop,Email / account access issue,High,10,True,True
TCK-10177,2026-03-30,2026-03-30 11:04,Parramatta,Network Equipment,Wifi / network drop out,High,30,False,False
TCK-14360,2026-03-30,2026-03-30 11:13,Castle Hill,Desktop,Screen / hardware fault,Medium,56,False,True
TCK-11199,2026-03-30,2026-03-30 11:17,Bondi Junction,Laptop,Software install / update request,Medium,24,False,True
TCK-10778,2026-03-30,2026-03-30 11:25,Liverpool,Desktop,Slow computer / performance issue,Low,41,False,True
TCK-14154,2026-03-30,2026-03-30 11:48,Chatswood,Register / POS,Payment terminal error,Low,9,True,True
TCK-14108,2026-03-30,2026-03-30 12:11,Chatswood,Laptop,Software install / update request,Medium,14,False,True
TCK-10299,2026-03-30,2026-03-30 12:26,Liverpool,Network Equipment,Printer connectivity issue,Medium,8,False,False
TCK-11894,2026-03-30,2026-03-30 12:27,Liverpool,Network Equipment,Printer connectivity issue,Low,41,False,False
TCK-12324,2026-03-30,2026-03-30 12:35,Bondi Junction,Desktop,Email / account access issue,Low,9,False,True
TCK-10103,2026-03-30,2026-03-30 12:39,Liverpool,Desktop,Screen / hardware fault,Medium,40,True,True
TCK-10720,2026-03-30,2026-03-30 13:04,Liverpool,Desktop,Password reset / login issue,High,14,False,True
TCK-11923,2026-03-30,2026-03-30 13:45,Bondi Junction,Desktop,Screen / hardware fault,Low,38,False,True
TCK-11284,2026-03-30,2026-03-30 14:18,Bondi Junction,Register / POS,Payment terminal error,Low,23,True,True
TCK-10578,2026-03-30,2026-03-30 15:13,Bondi Junction,Desktop,Slow computer / performance issue,Medium,46,False,True
TCK-10525,2026-03-30,2026-03-30 15:28,Parramatta,Desktop,Password reset / login issue,High,8,False,True
TCK-14840,2026-03-30,2026-03-30 15:38,Bondi Junction,Network Equipment,Wifi / network drop out,Low,33,True,False
TCK-12178,2026-03-30,2026-03-30 15:54,Parramatta,Network Equipment,Printer connectivity issue,Medium,27,True,False
TCK-13733,2026-03-30,2026-03-30 16:24,Bondi Junction,Desktop,Slow computer / performance issue,Medium,30,True,True
