ticket_id,created_date,month_year,month_sort,store_location,device_category,issue_type,priority,resolution_minutes,repeat_visit_needed,repeat_visit_status,kb_article_existed,kb_article_status,total_minutes_incl_repeat
TCK-13179,2026-03-13,Mar 2026,2026-03,Castle Hill,Register / POS,Barcode scanner not working,Medium,8,False,Resolved First Visit,True,Has KB Article,8
TCK-12051,2026-03-13,Mar 2026,2026-03,Liverpool,Register / POS,Payment terminal error,Medium,12,False,Resolved First Visit,True,Has KB Article,12
TCK-11221,2026-03-13,Mar 2026,2026-03,Bondi Junction,Register / POS,Register freezing / crashing,High,47,True,Repeat Visit,False,No KB Article,94
TCK-14553,2026-03-13,Mar 2026,2026-03,Castle Hill,Network Equipment,Printer connectivity issue,Low,20,True,Repeat Visit,False,No KB Article,40
TCK-11546,2026-03-13,Mar 2026,2026-03,Parramatta,Laptop,Software install / update request,Medium,16,False,Resolved First Visit,True,Has KB Article,16
TCK-11663,2026-03-13,Mar 2026,2026-03,Castle Hill,Desktop,Password reset / login issue,Low,17,False,Resolved First Visit,True,Has KB Article,17
TCK-11113,2026-03-13,Mar 2026,2026-03,Chatswood,Desktop,Slow computer / performance issue,Medium,30,False,Resolved First Visit,True,Has KB Article,30
TCK-12069,2026-03-13,Mar 2026,2026-03,Castle Hill,Desktop,Password reset / login issue,Medium,12,False,Resolved First Visit,True,Has KB Article,12
TCK-11706,2026-03-13,Mar 2026,2026-03,Castle Hill,Laptop,Software install / update request,Low,26,False,Resolved First Visit,True,Has KB Article,26
TCK-10044,2026-03-13,Mar 2026,2026-03,Bondi Junction,Register / POS,Register freezing / crashing,Low,46,False,Resolved First Visit,False,No KB Article,46
TCK-12400,2026-03-13,Mar 2026,2026-03,Bondi Junction,Laptop,New starter device setup,Low,39,False,Resolved First Visit,True,Has KB Article,39
TCK-14662,2026-03-13,Mar 2026,2026-03,Liverpool,Desktop,Password reset / login issue,High,7,False,Resolved First Visit,True,Has KB Article,7
TCK-13465,2026-03-13,Mar 2026,2026-03,Chatswood,Desktop,Slow computer / performance issue,Medium,5,False,Resolved First Visit,True,Has KB Article,5
TCK-14984,2026-03-13,Mar 2026,2026-03,Parramatta,Mobile Device,Mobile device setup,Medium,18,False,Resolved First Visit,True,Has KB Article,18
TCK-14716,2026-03-13,Mar 2026,2026-03,Bondi Junction,Desktop,Slow computer / performance issue,Medium,46,False,Resolved First Visit,True,Has KB Article,46
TCK-12437,2026-03-13,Mar 2026,2026-03,Bondi Junction,Register / POS,Register freezing / crashing,Low,62,True,Repeat Visit,False,No KB Article,124
TCK-10244,2026-03-13,Mar 2026,2026-03,Parramatta,Desktop,Password reset / login issue,Low,17,True,Repeat Visit,True,Has KB Article,34
TCK-12843,2026-03-13,Mar 2026,2026-03,Chatswood,Register / POS,Barcode scanner not working,Low,18,False,Resolved First Visit,True,Has KB Article,18
TCK-10398,2026-03-14,Mar 2026,2026-03,Chatswood,Laptop,Software install / update request,High,19,False,Resolved First Visit,True,Has KB Article,19
TCK-13317,2026-03-14,Mar 2026,2026-03,Castle Hill,Register / POS,Register freezing / crashing,Medium,30,True,Repeat Visit,False,No KB Article,60
TCK-12968,2026-03-14,Mar 2026,2026-03,Parramatta,Desktop,Password reset / login issue,High,5,False,Resolved First Visit,True,Has KB Article,5
TCK-15068,2026-03-14,Mar 2026,2026-03,Parramatta,Desktop,Email / account access issue,Medium,11,False,Resolved First Visit,True,Has KB Article,11
TCK-10795,2026-03-14,Mar 2026,2026-03,Liverpool,Laptop,Software install / update request,Low,10,False,Resolved First Visit,True,Has KB Article,10
TCK-13376,2026-03-14,Mar 2026,2026-03,Castle Hill,Network Equipment,Wifi / network drop out,High,40,True,Repeat Visit,False,No KB Article,80
TCK-10594,2026-03-14,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,High,40,True,Repeat Visit,False,No KB Article,80
TCK-14533,2026-03-14,Mar 2026,2026-03,Liverpool,Network Equipment,Wifi / network drop out,Medium,25,True,Repeat Visit,False,No KB Article,50
TCK-12858,2026-03-14,Mar 2026,2026-03,Liverpool,Network Equipment,Wifi / network drop out,High,32,True,Repeat Visit,False,No KB Article,64
TCK-13578,2026-03-14,Mar 2026,2026-03,Chatswood,Laptop,Software install / update request,Low,24,False,Resolved First Visit,True,Has KB Article,24
TCK-12451,2026-03-14,Mar 2026,2026-03,Chatswood,Desktop,Password reset / login issue,Low,15,True,Repeat Visit,True,Has KB Article,30
TCK-10604,2026-03-14,Mar 2026,2026-03,Liverpool,Register / POS,Register freezing / crashing,High,34,True,Repeat Visit,False,No KB Article,68
TCK-14643,2026-03-14,Mar 2026,2026-03,Liverpool,Register / POS,Barcode scanner not working,High,16,False,Resolved First Visit,True,Has KB Article,16
TCK-12239,2026-03-14,Mar 2026,2026-03,Liverpool,Register / POS,Barcode scanner not working,Medium,9,False,Resolved First Visit,True,Has KB Article,9
TCK-13291,2026-03-14,Mar 2026,2026-03,Castle Hill,Network Equipment,Printer connectivity issue,Medium,32,True,Repeat Visit,False,No KB Article,64
TCK-12519,2026-03-14,Mar 2026,2026-03,Castle Hill,Register / POS,Register freezing / crashing,High,51,True,Repeat Visit,False,No KB Article,102
TCK-14887,2026-03-14,Mar 2026,2026-03,Castle Hill,Desktop,Slow computer / performance issue,High,19,True,Repeat Visit,True,Has KB Article,38
TCK-10612,2026-03-14,Mar 2026,2026-03,Bondi Junction,Desktop,Password reset / login issue,Medium,10,False,Resolved First Visit,True,Has KB Article,10
TCK-10040,2026-03-14,Mar 2026,2026-03,Bondi Junction,Desktop,Password reset / login issue,High,8,True,Repeat Visit,True,Has KB Article,16
TCK-11453,2026-03-14,Mar 2026,2026-03,Parramatta,Register / POS,Barcode scanner not working,Low,17,True,Repeat Visit,True,Has KB Article,34
TCK-11323,2026-03-14,Mar 2026,2026-03,Liverpool,Desktop,Password reset / login issue,Medium,13,False,Resolved First Visit,True,Has KB Article,13
TCK-14078,2026-03-14,Mar 2026,2026-03,Bondi Junction,Desktop,Email / account access issue,High,12,True,Repeat Visit,True,Has KB Article,24
TCK-11153,2026-03-14,Mar 2026,2026-03,Castle Hill,Register / POS,Payment terminal error,Medium,29,False,Resolved First Visit,True,Has KB Article,29
TCK-13206,2026-03-14,Mar 2026,2026-03,Bondi Junction,Desktop,Slow computer / performance issue,Low,18,False,Resolved First Visit,True,Has KB Article,18
TCK-10978,2026-03-14,Mar 2026,2026-03,Parramatta,Register / POS,Payment terminal error,Low,24,True,Repeat Visit,True,Has KB Article,48
TCK-12450,2026-03-14,Mar 2026,2026-03,Castle Hill,Desktop,Password reset / login issue,High,6,True,Repeat Visit,True,Has KB Article,12
TCK-10469,2026-03-14,Mar 2026,2026-03,Liverpool,Desktop,Password reset / login issue,Medium,10,True,Repeat Visit,True,Has KB Article,20
TCK-12935,2026-03-14,Mar 2026,2026-03,Liverpool,Laptop,Software install / update request,High,33,False,Resolved First Visit,True,Has KB Article,33
TCK-14284,2026-03-14,Mar 2026,2026-03,Bondi Junction,Desktop,Password reset / login issue,High,13,False,Resolved First Visit,True,Has KB Article,13
TCK-10791,2026-03-14,Mar 2026,2026-03,Chatswood,Register / POS,Payment terminal error,Low,16,False,Resolved First Visit,True,Has KB Article,16
TCK-10608,2026-03-14,Mar 2026,2026-03,Castle Hill,Network Equipment,Printer connectivity issue,Medium,35,True,Repeat Visit,False,No KB Article,70
TCK-13569,2026-03-14,Mar 2026,2026-03,Castle Hill,Desktop,Password reset / login issue,Low,7,False,Resolved First Visit,True,Has KB Article,7
TCK-13608,2026-03-15,Mar 2026,2026-03,Liverpool,Network Equipment,Wifi / network drop out,High,51,True,Repeat Visit,False,No KB Article,102
TCK-12856,2026-03-15,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,30,True,Repeat Visit,False,No KB Article,60
TCK-10894,2026-03-15,Mar 2026,2026-03,Bondi Junction,Register / POS,Register freezing / crashing,Medium,30,True,Repeat Visit,False,No KB Article,60
TCK-11414,2026-03-15,Mar 2026,2026-03,Chatswood,Desktop,Password reset / login issue,Low,10,False,Resolved First Visit,True,Has KB Article,10
TCK-10482,2026-03-15,Mar 2026,2026-03,Liverpool,Desktop,Password reset / login issue,Medium,9,False,Resolved First Visit,True,Has KB Article,9
TCK-11693,2026-03-15,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,Low,26,True,Repeat Visit,False,No KB Article,52
TCK-10267,2026-03-15,Mar 2026,2026-03,Parramatta,Network Equipment,Printer connectivity issue,Medium,48,True,Repeat Visit,False,No KB Article,96
TCK-12094,2026-03-15,Mar 2026,2026-03,Bondi Junction,Desktop,Screen / hardware fault,High,51,False,Resolved First Visit,True,Has KB Article,51
TCK-14938,2026-03-15,Mar 2026,2026-03,Parramatta,Desktop,Password reset / login issue,Low,12,True,Repeat Visit,True,Has KB Article,24
TCK-12373,2026-03-15,Mar 2026,2026-03,Parramatta,Network Equipment,Printer connectivity issue,Low,40,True,Repeat Visit,False,No KB Article,80
TCK-10699,2026-03-15,Mar 2026,2026-03,Chatswood,Mobile Device,Mobile device setup,Medium,16,False,Resolved First Visit,True,Has KB Article,16
TCK-10379,2026-03-15,Mar 2026,2026-03,Liverpool,Mobile Device,Mobile device setup,Low,13,False,Resolved First Visit,True,Has KB Article,13
TCK-14885,2026-03-15,Mar 2026,2026-03,Chatswood,Network Equipment,Wifi / network drop out,Low,55,True,Repeat Visit,False,No KB Article,110
TCK-12580,2026-03-15,Mar 2026,2026-03,Liverpool,Desktop,Password reset / login issue,Medium,7,True,Repeat Visit,True,Has KB Article,14
TCK-14548,2026-03-15,Mar 2026,2026-03,Liverpool,Desktop,Slow computer / performance issue,Medium,30,False,Resolved First Visit,True,Has KB Article,30
TCK-11493,2026-03-15,Mar 2026,2026-03,Parramatta,Desktop,Slow computer / performance issue,Medium,27,False,Resolved First Visit,True,Has KB Article,27
TCK-13388,2026-03-15,Mar 2026,2026-03,Bondi Junction,Desktop,Password reset / login issue,Medium,10,False,Resolved First Visit,True,Has KB Article,10
TCK-14505,2026-03-15,Mar 2026,2026-03,Parramatta,Desktop,Slow computer / performance issue,Low,48,False,Resolved First Visit,True,Has KB Article,48
TCK-14970,2026-03-15,Mar 2026,2026-03,Bondi Junction,Desktop,Slow computer / performance issue,High,30,False,Resolved First Visit,True,Has KB Article,30
TCK-11374,2026-03-15,Mar 2026,2026-03,Parramatta,Register / POS,Register freezing / crashing,Medium,38,True,Repeat Visit,False,No KB Article,76
TCK-15148,2026-03-15,Mar 2026,2026-03,Liverpool,Desktop,Slow computer / performance issue,Medium,30,False,Resolved First Visit,True,Has KB Article,30
TCK-14274,2026-03-15,Mar 2026,2026-03,Liverpool,Mobile Device,Mobile device setup,Low,15,False,Resolved First Visit,True,Has KB Article,15
TCK-10878,2026-03-15,Mar 2026,2026-03,Parramatta,Register / POS,Register freezing / crashing,Medium,28,True,Repeat Visit,False,No KB Article,56
TCK-14400,2026-03-15,Mar 2026,2026-03,Parramatta,Desktop,Password reset / login issue,Medium,14,False,Resolved First Visit,True,Has KB Article,14
TCK-12462,2026-03-15,Mar 2026,2026-03,Liverpool,Register / POS,Register freezing / crashing,Low,27,True,Repeat Visit,False,No KB Article,54
TCK-14900,2026-03-15,Mar 2026,2026-03,Castle Hill,Register / POS,Register freezing / crashing,Low,39,False,Resolved First Visit,False,No KB Article,39
TCK-10879,2026-03-15,Mar 2026,2026-03,Liverpool,Register / POS,Register freezing / crashing,Medium,30,False,Resolved First Visit,False,No KB Article,30
TCK-12535,2026-03-15,Mar 2026,2026-03,Parramatta,Register / POS,Register freezing / crashing,Low,51,True,Repeat Visit,False,No KB Article,102
TCK-13127,2026-03-15,Mar 2026,2026-03,Chatswood,Desktop,Slow computer / performance issue,High,32,True,Repeat Visit,True,Has KB Article,64
TCK-13109,2026-03-16,Mar 2026,2026-03,Parramatta,Desktop,Password reset / login issue,Low,12,True,Repeat Visit,True,Has KB Article,24
TCK-14956,2026-03-16,Mar 2026,2026-03,Castle Hill,Register / POS,Register freezing / crashing,Low,34,True,Repeat Visit,False,No KB Article,68
TCK-10197,2026-03-16,Mar 2026,2026-03,Parramatta,Laptop,Software install / update request,Low,26,False,Resolved First Visit,True,Has KB Article,26
TCK-10321,2026-03-16,Mar 2026,2026-03,Chatswood,Network Equipment,Printer connectivity issue,Medium,16,True,Repeat Visit,False,No KB Article,32
TCK-13423,2026-03-16,Mar 2026,2026-03,Chatswood,Network Equipment,Wifi / network drop out,Medium,48,False,Resolved First Visit,False,No KB Article,48
TCK-10980,2026-03-16,Mar 2026,2026-03,Liverpool,Register / POS,Payment terminal error,High,33,False,Resolved First Visit,True,Has KB Article,33
TCK-14017,2026-03-16,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,Low,27,True,Repeat Visit,False,No KB Article,54
TCK-12563,2026-03-16,Mar 2026,2026-03,Parramatta,Register / POS,Payment terminal error,Medium,32,False,Resolved First Visit,True,Has KB Article,32
TCK-10609,2026-03-16,Mar 2026,2026-03,Bondi Junction,Network Equipment,Wifi / network drop out,Low,40,False,Resolved First Visit,False,No KB Article,40
TCK-10964,2026-03-16,Mar 2026,2026-03,Parramatta,Desktop,Screen / hardware fault,Medium,49,False,Resolved First Visit,True,Has KB Article,49
TCK-14918,2026-03-16,Mar 2026,2026-03,Castle Hill,Register / POS,Register freezing / crashing,Medium,20,False,Resolved First Visit,False,No KB Article,20
TCK-13538,2026-03-16,Mar 2026,2026-03,Liverpool,Register / POS,Payment terminal error,High,17,False,Resolved First Visit,True,Has KB Article,17
TCK-14399,2026-03-16,Mar 2026,2026-03,Parramatta,Desktop,Screen / hardware fault,Medium,48,False,Resolved First Visit,True,Has KB Article,48
TCK-14069,2026-03-16,Mar 2026,2026-03,Chatswood,Laptop,New starter device setup,Medium,44,False,Resolved First Visit,True,Has KB Article,44
TCK-13114,2026-03-16,Mar 2026,2026-03,Liverpool,Network Equipment,Printer connectivity issue,Medium,22,True,Repeat Visit,False,No KB Article,44
TCK-10368,2026-03-16,Mar 2026,2026-03,Bondi Junction,Desktop,Screen / hardware fault,Low,41,False,Resolved First Visit,True,Has KB Article,41
TCK-12633,2026-03-16,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,Low,37,True,Repeat Visit,False,No KB Article,74
TCK-13473,2026-03-16,Mar 2026,2026-03,Chatswood,Register / POS,Register freezing / crashing,Low,57,True,Repeat Visit,False,No KB Article,114
TCK-12632,2026-03-16,Mar 2026,2026-03,Liverpool,Register / POS,Payment terminal error,High,15,False,Resolved First Visit,True,Has KB Article,15
TCK-13410,2026-03-16,Mar 2026,2026-03,Liverpool,Desktop,Slow computer / performance issue,High,30,True,Repeat Visit,True,Has KB Article,60
TCK-11527,2026-03-16,Mar 2026,2026-03,Chatswood,Register / POS,Payment terminal error,Low,22,False,Resolved First Visit,True,Has KB Article,22
TCK-12714,2026-03-16,Mar 2026,2026-03,Liverpool,Register / POS,Register freezing / crashing,Low,36,False,Resolved First Visit,False,No KB Article,36
TCK-11303,2026-03-16,Mar 2026,2026-03,Chatswood,Register / POS,Register freezing / crashing,High,32,True,Repeat Visit,False,No KB Article,64
TCK-15190,2026-03-16,Mar 2026,2026-03,Parramatta,Desktop,Email / account access issue,Medium,19,False,Resolved First Visit,True,Has KB Article,19
TCK-13820,2026-03-16,Mar 2026,2026-03,Chatswood,Network Equipment,Wifi / network drop out,Medium,43,True,Repeat Visit,False,No KB Article,86
TCK-11132,2026-03-16,Mar 2026,2026-03,Liverpool,Network Equipment,Wifi / network drop out,Low,21,True,Repeat Visit,False,No KB Article,42
TCK-13779,2026-03-17,Mar 2026,2026-03,Bondi Junction,Register / POS,Register freezing / crashing,Medium,48,False,Resolved First Visit,False,No KB Article,48
TCK-11327,2026-03-17,Mar 2026,2026-03,Chatswood,Desktop,Password reset / login issue,Medium,7,False,Resolved First Visit,True,Has KB Article,7
TCK-13855,2026-03-17,Mar 2026,2026-03,Castle Hill,Laptop,Software install / update request,High,16,False,Resolved First Visit,True,Has KB Article,16
TCK-13854,2026-03-17,Mar 2026,2026-03,Liverpool,Register / POS,Register freezing / crashing,Medium,36,True,Repeat Visit,False,No KB Article,72
TCK-10466,2026-03-17,Mar 2026,2026-03,Parramatta,Register / POS,Barcode scanner not working,High,17,False,Resolved First Visit,True,Has KB Article,17
TCK-11236,2026-03-17,Mar 2026,2026-03,Bondi Junction,Network Equipment,Printer connectivity issue,Medium,27,True,Repeat Visit,False,No KB Article,54
TCK-10969,2026-03-17,Mar 2026,2026-03,Chatswood,Register / POS,Register freezing / crashing,Medium,44,False,Resolved First Visit,False,No KB Article,44
TCK-10319,2026-03-17,Mar 2026,2026-03,Chatswood,Register / POS,Payment terminal error,Medium,28,False,Resolved First Visit,True,Has KB Article,28
TCK-13106,2026-03-17,Mar 2026,2026-03,Chatswood,Desktop,Slow computer / performance issue,High,20,False,Resolved First Visit,True,Has KB Article,20
TCK-13806,2026-03-17,Mar 2026,2026-03,Liverpool,Network Equipment,Printer connectivity issue,Medium,40,False,Resolved First Visit,False,No KB Article,40
TCK-13812,2026-03-17,Mar 2026,2026-03,Bondi Junction,Laptop,Software install / update request,Medium,15,False,Resolved First Visit,True,Has KB Article,15
TCK-11624,2026-03-17,Mar 2026,2026-03,Bondi Junction,Desktop,Email / account access issue,Low,15,False,Resolved First Visit,True,Has KB Article,15
TCK-10676,2026-03-17,Mar 2026,2026-03,Chatswood,Desktop,Slow computer / performance issue,Medium,39,False,Resolved First Visit,True,Has KB Article,39
TCK-13301,2026-03-17,Mar 2026,2026-03,Chatswood,Network Equipment,Wifi / network drop out,Low,47,True,Repeat Visit,False,No KB Article,94
TCK-11311,2026-03-17,Mar 2026,2026-03,Bondi Junction,Desktop,Password reset / login issue,Medium,15,False,Resolved First Visit,True,Has KB Article,15
TCK-12949,2026-03-17,Mar 2026,2026-03,Chatswood,Desktop,Password reset / login issue,Low,14,False,Resolved First Visit,True,Has KB Article,14
TCK-10553,2026-03-17,Mar 2026,2026-03,Castle Hill,Desktop,Password reset / login issue,High,13,True,Repeat Visit,True,Has KB Article,26
TCK-14252,2026-03-17,Mar 2026,2026-03,Liverpool,Register / POS,Payment terminal error,Medium,22,True,Repeat Visit,True,Has KB Article,44
TCK-10029,2026-03-17,Mar 2026,2026-03,Parramatta,Register / POS,Barcode scanner not working,Low,19,True,Repeat Visit,True,Has KB Article,38
TCK-13886,2026-03-17,Mar 2026,2026-03,Bondi Junction,Network Equipment,Wifi / network drop out,Low,29,True,Repeat Visit,False,No KB Article,58
